Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,First seen,Last seen,Source file
10,21 diciembre 2009 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/12/21,https://banana-ai.org/,yanng,20,323,True,False,True,2026-03-01,2026-03-07,banana-ai-org-backlinks.csv
10,13 diciembre 2009 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/12/13,https://banana-ai.org/,yanng,20,323,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Matemáticas en India II - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/12/06/129769,https://banana-ai.org/,yanng,22,324,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,28 noviembre 2009 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/11/28,https://banana-ai.org/,yanng,21,321,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,28 octubre 2009 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/10/28,https://banana-ai.org/,yanng,20,322,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,20 febrero 2009 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/02/20,https://banana-ai.org/,yanng,20,321,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,Las mujeres matemáticas conquistan Ciencia en Acción 2009 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/09/28/125530,https://banana-ai.org/,yanng,24,323,True,False,True,2026-03-02,2026-03-08,banana-ai-org-backlinks.csv
10,21 septiembre 2009 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/09/21,https://banana-ai.org/,yanng,20,321,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,Lecciones del Far East - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/09/02/124103,https://banana-ai.org/,yanng,47,324,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,ICM2010: Los conferenciantes - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/08/30/123953,https://banana-ai.org/,yanng,24,326,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,17 agosto 2009 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/08/17,https://banana-ai.org/,yanng,20,322,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,"agosto, 2009 - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2009/08,https://banana-ai.org/,yanng,20,329,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,Consolidando la Investigación Matemática en España - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/06/15/120208,https://banana-ai.org/,yanng,29,325,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,100 entradas en el Blog Matemáticas y sus Fronteras - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/06/12/120076,https://banana-ai.org/,yanng,21,337,True,False,True,2026-03-01,2026-03-01,banana-ai-org-backlinks.csv
10,Un nuevo premio de medio millón de dólares para Matemáticas - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/06/01/119274,https://banana-ai.org/,yanng,30,327,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,"Mikhail Grómov, Premio Abel 2009 - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2009/05/07/117807,https://banana-ai.org/,yanng,33,326,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,28 mayo 2010 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2010/05/28,https://banana-ai.org/,yanng,20,325,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,Mesa redonda: «Compartiendo experiencias en la educación matemática con Asia» - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2010/05/30/131830,https://banana-ai.org/,yanng,25,331,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,Language Learning – Blog » Italian Greetings – How Are You in Italian,https://www.learnalanguage.com/blog/italian-greetings-how-are-you-in-italian/,https://nanobanana.org/,Banana Pro,148,43,True,False,False,2026-03-02,2026-03-13,nanobanana-org-backlinks.csv
10,Best Bonding Toys During Your Vacation - Mumzworld,https://blog.mumzworld.com/best-vacation-bonding-toys/,https://nanobanana.org/,Nano Banana Pro,2161,2252,True,False,True,2026-03-04,2026-03-14,nanobanana-org-backlinks.csv
10,Best Bonding Toys During Your Vacation - Mumzworld,https://blog.mumzworld.com/best-vacation-bonding-toys/,https://www.nano-banana.ai/,Nano Banana,2161,2252,True,False,True,2025-12-23,2026-03-14,nano-banana-ai-backlinks.csv
10,AI in September | Engineering NZ,https://www.engineeringnz.org/news-insights/ai-september-2025/,https://www.nano-banana.ai/,Nano Banana,39,93,False,False,False,2025-10-03,2026-03-09,nano-banana-ai-backlinks.csv
10,28 septiembre 2011 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2011/09/28,https://banana-ai.org/,yanng,20,323,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,La crisis y los centros de investigación matemática - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2011/08/04/133064,https://banana-ai.org/,yanng,22,331,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,4 agosto 2011 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2011/08/04,https://banana-ai.org/,yanng,20,325,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,18 junio 2011 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2011/06/18,https://banana-ai.org/,yanng,21,322,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,8 mayo 2011 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2011/05/08,https://banana-ai.org/,yanng,20,326,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,ERC Starting Grants en el Instituto de Ciencias Matemáticas (ICMAT) - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2011/05/01/132771,https://banana-ai.org/,yanng,24,335,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,"abril, 2011 - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2011/04,https://banana-ai.org/,yanng,20,330,True,False,True,2026-03-01,2026-03-06,banana-ai-org-backlinks.csv
10,Best Leather Bags,https://www.meokey.com/blog/best-leather-bags,https://nanobanana.im/,https://nanobanana.im,4692,219,False,False,False,2025-10-21,2026-03-14,nanobanana-im-backlinks.csv
10,23 marzo 2011 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2011/03/23,https://banana-ai.org/,yanng,21,324,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,14 marzo 2011 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2011/03/14,https://banana-ai.org/,yanng,20,324,True,False,True,2026-03-02,2026-03-08,banana-ai-org-backlinks.csv
10,18 enero 2011 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2011/01/18,https://banana-ai.org/,yanng,21,323,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,12 enero 2011 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2011/01/12,https://banana-ai.org/,yanng,20,323,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,7 enero 2011 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2011/01/07,https://banana-ai.org/,yanng,20,323,True,False,True,2026-03-01,2026-03-07,banana-ai-org-backlinks.csv
10,8 diciembre 2010 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2010/12/08,https://banana-ai.org/,yanng,20,321,True,False,True,2026-03-02,2026-03-08,banana-ai-org-backlinks.csv
10,Servir a la profesión - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2010/10/30/132274,https://banana-ai.org/,yanng,27,325,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,26 septiembre 2010 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2010/09/26,https://banana-ai.org/,yanng,20,318,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,31 julio 2010 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2010/07/31,https://banana-ai.org/,yanng,20,321,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,Floris Takens (1940-2010) - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2010/07/04/131944,https://banana-ai.org/,yanng,25,327,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,4 julio 2010 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2010/07/04,https://banana-ai.org/,yanng,20,321,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,20 abril 2009 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/04/20,https://banana-ai.org/,yanng,20,318,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,Los niveles de Landau y los ceros de Riemann - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/02/16/112910,https://banana-ai.org/,yanng,52,336,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,14 diciembre 2011 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2011/12/14,https://banana-ai.org/,yanng,20,322,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,BBT-arkiv | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/tag/bbt,https://banana-ai.org/,Banana AI,9,152,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,World of Warcraft-arkiv | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/tag/world-of-warcraft,https://banana-ai.org/,Banana AI,9,152,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Papers Please-arkiv | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/tag/papers-please,https://banana-ai.org/,yanng,11,152,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Live-musik-arkiv | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/tag/live-musik,https://banana-ai.org/,Banana AI,10,152,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,GamerGate-arkiv | Sida 5 av 5 | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/tag/gamergate/page/5,https://banana-ai.org/,yanng,10,159,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Demons Souls-arkiv | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/tag/demons-souls,https://banana-ai.org/,Banana AI,9,152,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Dead or Alive-arkiv | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/tag/dead-or-alive,https://banana-ai.org/,Banana AI,10,152,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Daigasso-arkiv | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/tag/daigasso,https://banana-ai.org/,yanng,10,152,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,DeepSeek-V3.2-Exp Complete Analysis: 2025 AI Model Breakthrough and In-Depth Analysis of Sparse Attention Technology - CurateClick,https://curateclick.com/blog/deepseek-v32-exp,https://nanobananaimg.com/,nanobananaimg.com,30,125,False,False,False,2026-01-07,2026-01-31,nanobananaimg-com-backlinks.csv
10,Nano Building AI: Advanced AI-Models for Business Marketing and Vasal Content Crates - OCNJ Daily,https://ocnjdaily.com/news/2026/jan/07/nano-building-ai-advanced-ai-models-for-business-marketing-and-vasal-content-crates/,https://nanobananaimg.com/,Nano Banana,34,129,False,False,False,2026-01-15,2026-03-08,nanobananaimg-com-backlinks.csv
10,Nano Building AI: Advanced AI-Models for Business Marketing and Vasal Content Crates - OCNJ Daily,https://ocnjdaily.com/news/2026/jan/07/nano-building-ai-advanced-ai-models-for-business-marketing-and-vasal-content-crates/,https://nanobananaimg.com/studio/image-to-image,Nano Banana Pro,34,129,False,False,False,2026-01-15,2026-03-08,nanobananaimg-com-backlinks.csv
10,Michael Gill | Sida 7 av 63 | Nöjesguiden,https://blogg.ng.se/michael-gill/page/7,https://banana-ai.org/,Banana AI,13,172,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,16 febrero 2009 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/02/16,https://banana-ai.org/,yanng,20,322,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,Michael Gill | Sida 3 av 63 | Nöjesguiden,https://blogg.ng.se/michael-gill/page/3,https://banana-ai.org/,Banana AI,13,169,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,"Fassbender, Kanye och... Assassin's Creed? | Michael Gill Nöjesguiden",https://blogg.ng.se/michael-gill/2016/05/fassbender-kanye-och-assassins-creed,https://banana-ai.org/,Banana AI,134,373,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Jag och dottern öppnar Star Wars-lådor! | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/2016/01/jag-och-dottern-oppnar-star-wars-lador,https://banana-ai.org/,Banana AI,330,687,True,False,False,2026-03-02,2026-03-13,banana-ai-org-backlinks.csv
10,Jag och dottern öppnar Star Wars-lådor! | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/2016/01/jag-och-dottern-oppnar-star-wars-lador,https://banana-ai.org/,https://banana-ai.org,330,687,True,False,False,2026-03-02,2026-03-13,banana-ai-org-backlinks.csv
10,Jag och dottern öppnar Star Wars-lådor! | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/2016/01/jag-och-dottern-oppnar-star-wars-lador,https://banana-ai.org/,yanng,330,687,True,False,False,2026-03-02,2026-03-13,banana-ai-org-backlinks.csv
10,Grym tjejdeal på Birdie | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/2015/04/grym-tjejdeal-pa-birdie,https://banana-ai.org/,Banana AI,80,287,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Ännu en kvinnlig spelutvecklare offras på GamerGate-bålet | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/2014/10/annu-en-kvinnlig-spelutvecklare-offras-pa-gamergate-balet,https://banana-ai.org/,yanng,120,366,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,E3-recap 5: Nintendo | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/2014/06/e3-recap-5-nintendo,https://banana-ai.org/,Banana AI,83,298,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,VÄRLDENS BÄSTA MOBILSPEL (vecka 20) | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/2014/05/varldens-basta-mobilspel-vecka-20,https://banana-ai.org/,yanng,122,352,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Internationella Star Wars-dagen - Tidernas bästa Star Wars-spel | Michael Gill Nöjesguiden,https://blogg.ng.se/michael-gill/2014/05/internationella-star-wars-dagen-tidernas-basta-star-wars-spel,https://banana-ai.org/,Banana AI,124,353,True,False,False,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,DeepSeek-V3.2-Exp Complete Analysis: 2025 AI Model Breakthrough and In-Depth Analysis of Sparse Attention Technology - CurateClick,https://curateclick.com/blog/deepseek-v32-exp,https://banana-ai.org/,banana-ai.org,31,125,False,False,False,2026-01-26,2026-01-31,banana-ai-org-backlinks.csv
10,Boys Post AI - Top AI tools,https://topai.tools/s/boys-post-ai,https://banana-ai.org/?via=topaitools,,77,197,False,False,False,2026-01-18,2026-01-18,banana-ai-org-backlinks.csv
10,21 junio 2006 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2006/06/21,https://banana-ai.org/,yanng,20,320,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Entrega del Premio Euskadi 2006 de Investigación en Ciencia y Tecnología. - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2007/03/28/62456,https://banana-ai.org/,yanng,32,324,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,"febrero, 2009 - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2009/02,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,El manto de invisibilidad - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2009/01/22/111603,https://banana-ai.org/,yanng,30,323,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,18 noviembre 2008 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2008/11/18,https://banana-ai.org/,yanng,20,319,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,"noviembre, 2008 - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2008/11,https://banana-ai.org/,yanng,20,321,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,Cuestión de género y números - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2008/09/15/100907,https://banana-ai.org/,yanng,35,324,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,11 julio 2008 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2008/07/11,https://banana-ai.org/,yanng,20,320,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,26 junio 2008 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2008/06/26,https://banana-ai.org/,yanng,20,320,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,"marzo, 2008 - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2008/03,https://banana-ai.org/,yanng,20,325,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Apuntes de Matemáticas:»Las Matemáticas en el aula y en el mundo real» - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2007/12/11/80680,https://banana-ai.org/,yanng,31,322,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,"noviembre, 2007 - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2007/11,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,El placer de las Matemáticas - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2007/10/24/77286,https://banana-ai.org/,yanng,26,330,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,24 octubre 2007 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2007/10/24,https://banana-ai.org/,yanng,20,326,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,23 octubre 2007 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2007/10/23,https://banana-ai.org/,yanng,20,326,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Semana SIMUMAT sobre Problemas Inversos - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2007/10/22/77114,https://banana-ai.org/,yanng,37,329,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,3 octubre 2007 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2007/10/03,https://banana-ai.org/,yanng,20,326,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,29 agosto 2007 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2007/08/29,https://banana-ai.org/,yanng,20,317,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,LAS MATEMÁTICAS EN ICSU - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2007/05/28/66531,https://banana-ai.org/,yanng,21,322,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,23 abril 2007 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2007/04/23,https://banana-ai.org/,yanng,20,322,True,False,True,2026-03-01,2026-03-07,banana-ai-org-backlinks.csv
10,20 abril 2007 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2007/04/20,https://banana-ai.org/,yanng,20,322,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,17 abril 2007 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2007/04/17,https://banana-ai.org/,yanng,20,321,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,2 abril 2007 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2007/04/02,https://banana-ai.org/,yanng,20,321,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,23 noviembre 2011 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2011/11/23,https://banana-ai.org/,yanng,21,325,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,"Diego Córdoba, Premio Miguel Catalán de la Comunidad de madrid - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2011/12/22/133516,https://banana-ai.org/,yanng,21,326,True,False,True,2026-03-01,2026-03-01,banana-ai-org-backlinks.csv
10,24 noviembre 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/11/24,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,23 octubre 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/10/23,https://banana-ai.org/,yanng,20,334,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,"Mi trabajo en investigación es mucho esfuerzo, mucha ilusión, muchas frustraciones, y muchas alegrías que compensan de largo todas esas frustraciones. - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2014/02/24/137671,https://banana-ai.org/,yanng,28,330,True,False,True,2026-03-01,2026-03-01,banana-ai-org-backlinks.csv
10,18 febrero 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/02/18,https://banana-ai.org/,yanng,20,326,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,31 enero 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/01/31,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,29 enero 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/01/29,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,29 diciembre 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/12/29,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Concedidos los premios Félix Klein y Hans Freudenthal 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/11/24/137305,https://banana-ai.org/,yanng,21,332,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,16 noviembre 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/11/16,https://banana-ai.org/,yanng,20,327,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,"Matemáticas para prevenir seísmos, gestionar catástrofes y afrontar el cambio climático - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2013/11/04/137211,https://banana-ai.org/,yanng,25,338,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,4 noviembre 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/11/04,https://banana-ai.org/,yanng,20,327,True,False,True,2026-03-01,2026-03-07,banana-ai-org-backlinks.csv
10,“Hay que transmitir cómo el descubrimiento matemático es similar a explorar un territorio desconocido” - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/10/31/137202,https://banana-ai.org/,yanng,31,353,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,16 octubre 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/10/16,https://banana-ai.org/,yanng,20,334,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,"Valencia, elegida sede del ICIAM 2019 - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2013/05/12/136223,https://banana-ai.org/,yanng,22,337,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,15 septiembre 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/09/15,https://banana-ai.org/,yanng,20,332,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,31 agosto 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/08/31,https://banana-ai.org/,yanng,20,331,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,La excelencia en la investigación matemática - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/08/30/136204,https://banana-ai.org/,yanng,22,338,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,Las matemáticas en el ranking de Shanghai - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/08/22/136709,https://banana-ai.org/,yanng,25,336,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,14 agosto 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/08/14,https://banana-ai.org/,yanng,20,331,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,24 julio 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/07/24,https://banana-ai.org/,yanng,20,330,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,7 julio 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/07/07,https://banana-ai.org/,yanng,20,330,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,13 junio 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/06/13,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,5 junio 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/06/05,https://banana-ai.org/,yanng,20,327,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,3 junio 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/06/03,https://banana-ai.org/,yanng,20,327,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
